,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,InBandwidth
10288,2018-12-22 18:30:00,115176075.03956959,-36389192.74384271,35634069.21963739,62582.18284730117,-5982.911577404492,784235489.0018365
10289,2018-12-22 18:45:00,170833203.10895312,-36371216.77035283,35618828.01110219,77216.80841869854,-9499.96288761625,843236892.2164242
10290,2018-12-22 19:00:00,260245941.649548,-36163468.09192943,35502345.77236968,83159.43911677027,-9330.466398285347,935758420.017271
10291,2018-12-22 19:15:00,327421111.8403459,-35996049.801404394,35409002.70058236,88538.678066899,-9177.08310718235,1006442722.5641806
10292,2018-12-22 19:30:00,219163634.36789656,-36400979.09462254,35574761.380613,-188550.7416736419,19560.300510370897,591981811.2399151
10293,2018-12-22 19:45:00,228753853.88712248,-36472658.846382715,35610591.52545294,-188185.85505781518,18396.978066654174,601044109.6157191
10294,2018-12-22 20:00:00,396677716.3750341,-36471744.65710121,35592114.18157314,102136.42095411672,-10281.534779364229,1082610560.7636604
10295,2018-12-22 20:15:00,408232062.60687745,-36302093.0893832,35503621.010791175,109317.01234819164,-12204.377283217125,1095716527.7341487
10296,2018-12-22 20:30:00,411299740.8313161,-36304510.13044417,35504535.58599256,115704.1236667717,-14181.626820970358,1099967126.6370926
10297,2018-12-22 20:45:00,408348057.73763824,-36392356.32578532,35550032.77314774,117547.78083625993,-14273.78533890683,1098533157.9875398
10298,2018-12-22 21:00:00,446864680.57158345,-36437217.55773197,35568949.4280984,113491.02754112252,-10759.01651461457,1139211083.02426
10299,2018-12-22 21:15:00,269396898.94639504,-36959942.5805048,35856811.513867185,-193506.73679475207,17663.96522977786,624226179.304232
10300,2018-12-22 21:30:00,267136046.39801252,-36925335.863259666,35839262.965072304,-177961.6537349835,14562.787229058582,629020700.6920197
10301,2018-12-22 21:45:00,460360156.2713714,-36463955.32300038,35581253.83507894,137992.53828024803,-16620.573688593464,1160697280.9770062
10302,2018-12-22 22:00:00,471009650.90843403,-41301991.005170085,38068250.06341579,136856.6645921732,-12480.064216720539,1171438010.8210404
10303,2018-12-22 22:15:00,469998146.33114564,-36047549.31589696,35366062.393430404,139534.0432276316,-17726.706554664903,1168809265.2505367
10304,2018-12-22 22:30:00,480219155.76130414,-36147838.61506193,35416534.912164666,131623.7473396403,-14371.132808006018,1178508439.3822505
10305,2018-12-22 22:45:00,428457670.04894257,-36332177.66981779,35516917.24935758,124316.62770403028,-12834.04557991749,1125517030.3409958
10306,2018-12-22 23:00:00,364568440.2033797,-40923352.484623164,37884990.47141964,113756.61346178906,-11688.106966365433,1057653182.070308
10307,2018-12-22 23:15:00,138280684.69612557,-36874216.969230205,35826869.03627331,-174023.88555444014,14142.644628804383,527914051.9906345
10308,2018-12-22 23:30:00,59745831.52474845,-36481373.502930254,35633309.86773566,-153159.42309055757,13119.979852290084,478977236.90722215
10309,2018-12-22 23:45:00,96012746.49152596,-36677778.2440742,35730488.353800885,80742.80230881707,-6683.8249584627365,777139089.3857265
10310,2018-12-23 00:00:00,6634879.864764633,-37292916.97846288,36056481.814286955,72065.12907884219,-6419.674819900491,683644556.5624763
10311,2018-12-23 00:15:00,-54040769.68158205,-37911977.65434488,36381392.48857511,49813.178212472914,-3483.9991357770077,612584072.0053568
10312,2018-12-23 00:30:00,-93940135.95371017,-38378643.83851386,36625684.082445316,16201.339263952908,1973.9399674929623,558312018.2475867
10313,2018-12-23 00:45:00,-158628361.6293163,-38987585.42954244,36945827.962209605,7215.642365651281,2779.5479526913377,489255075.3466975
10314,2018-12-23 01:00:00,-219141810.75725022,-39892989.86731855,37417991.97757343,6497.220326201422,1894.727948510984,428113161.15270585
10315,2018-12-23 01:15:00,-283607649.591753,-45295527.1324762,40203403.076057196,194.74903509989903,3010.1624004694,363157374.18369824
10316,2018-12-23 01:30:00,-336642518.2234707,-40442393.43732378,37713212.24239807,1115.9566432026259,2335.6746741526313,309674621.386147
10317,2018-12-23 01:45:00,-417409534.05403167,-41453596.90219561,38241946.546338275,-71380.72261145386,9734.16630377373,155765076.21808487
10318,2018-12-23 02:00:00,-452156143.245221,-46439988.03932422,40810137.97272404,-66300.92691967811,7681.863304068194,128817798.3206125
10319,2018-12-23 02:15:00,-445181368.4058694,-41859876.39405214,38453910.84274383,61.40713303790782,914.6578295712637,200204470.25236705
10320,2018-12-23 02:30:00,-468858124.58875847,-42225751.27996054,38644629.06024752,-227.57909506481488,501.70793250741866,176271222.33965144
10321,2018-12-23 02:45:00,-489168453.9738485,-42336737.09944837,38703897.42575852,-1562.4611460554354,351.82248582697963,155136322.93855917
10322,2018-12-23 03:00:00,-499308274.6526976,-47397624.82614364,41307744.45631838,-6768.713286743457,1656.3571910653163,144680005.73825914
10323,2018-12-23 03:15:00,-505498371.18915355,-42669209.46938643,38876644.278590746,-3540.393751382004,563.3404191970818,138628088.16352972
10324,2018-12-23 03:30:00,-520594679.219945,-42666589.18405831,38876924.8413665,-2735.1312774186795,366.30194445047044,123526646.00035268
10325,2018-12-23 03:45:00,-529393524.6958366,-42688517.97374671,38889150.67980807,-4604.635944200916,915.7541079630731,114289134.49601416
10326,2018-12-23 04:00:00,-552529057.8633938,-42776358.09344724,38936814.538601995,-22302.29796898723,1567.201090328866,69386919.65147431
10327,2018-12-23 04:15:00,-563332996.7284071,-42818375.24694168,38959586.708838604,-27179.18828201597,3100.1698687515113,65156339.94720678
10328,2018-12-23 04:30:00,-542642413.579971,-42771843.24390128,38933431.62094632,-7153.37682740487,1671.1415023896898,100844344.01606198
10329,2018-12-23 04:45:00,-540400265.9257956,-42786377.19683266,38940663.929905824,-8680.175400883045,2218.0395486699945,102700032.24704535
10330,2018-12-23 05:00:00,-532981690.1955176,-47632465.02147191,41432149.374443956,-11469.349428521515,3151.7408923029893,110570430.89683601
10331,2018-12-23 05:15:00,-533098744.14358884,-42783271.28060614,38938278.86761014,-9775.232870311616,2500.1941219937307,109634842.29016209
10332,2018-12-23 05:30:00,-522721600.0851047,-42742316.47092221,38916096.81319852,-11102.098099988456,3039.4698112298765,119858818.96565232
10333,2018-12-23 05:45:00,-513289375.3064878,-42779175.99052967,38934036.522797674,-10005.918302256532,2944.790225262252,129726232.28821832
10334,2018-12-23 06:00:00,-495714840.01636875,-47298117.21029157,41256179.34684245,-12214.059061190954,3962.3286504372145,148023148.90422094
10335,2018-12-23 06:15:00,-461917756.5941993,-42293971.74275335,38678962.02450098,-10167.520680274665,4076.8661379870728,182017577.642399
10336,2018-12-23 06:30:00,-442035080.1112797,-42219265.794018075,38638397.978704974,-9206.666167020647,4051.9104091199747,202337004.916534
10337,2018-12-23 06:45:00,-409286005.83708686,-41775444.03289453,38406614.88489997,-7264.887264805359,4282.5118504946495,236505401.88500732
10338,2018-12-23 07:00:00,-372409745.1191031,-41658385.59506392,38342437.49226539,-4868.87086488612,4264.515552222604,274248249.6219616
10339,2018-12-23 07:15:00,-336929326.09289455,-41318429.46750184,38163776.755867936,-2923.599172095467,4587.84373737451,311014302.1431323
10340,2018-12-23 07:30:00,-293098827.5503215,-41153855.150724985,38074411.883363076,-2687.618362200468,4631.275550030261,354682128.34223896
10341,2018-12-23 07:45:00,-321413114.8709729,-41214342.05842735,38108541.2117209,-94871.96615211171,10132.832570519913,222951850.56002852
10342,2018-12-23 08:00:00,-293063126.1770315,-41400244.40851479,38201089.15572175,-101355.0666994925,13516.0369762386,246811687.04685333
10343,2018-12-23 08:15:00,-156427158.76199606,-40727712.05873503,37840515.69652523,2761.0029590225663,6264.283245439101,495333106.76005876
10344,2018-12-23 08:30:00,-113144405.9665683,-39950772.34274797,37436279.301639095,8032.981219323602,5123.7723883503495,539890080.8112729
10345,2018-12-23 08:45:00,-93968298.273553,-39570961.52156015,37238879.528432794,8666.954117527628,4277.305173564653,558759629.5156231
10346,2018-12-23 09:00:00,-51607615.96023714,-39480479.22278875,37187778.813323505,11788.362488316314,3916.401181276329,602500412.6890202
10347,2018-12-23 09:15:00,-1849216.281938774,-39311192.93372381,37095352.80994259,16189.30826977431,4066.9767897154493,653744813.8677932
10348,2018-12-23 09:30:00,-83719572.78634377,-39500110.76986363,37201282.39831714,-148835.49910304643,18463.167117732522,386940098.3925166
10349,2018-12-23 09:45:00,-54058012.36092782,-39380909.322103806,37136778.06098916,-155455.91979328138,15194.276277763898,404499914.68544
10350,2018-12-23 10:00:00,95245601.58805612,-38606392.57253945,36722414.30887651,21915.298619216053,3749.1271073476564,752800545.0802215
10351,2018-12-23 10:15:00,136269824.17229813,-38478996.89332711,36652474.39579943,27209.21228263318,2389.682032035945,794917108.3851503
10352,2018-12-23 10:30:00,170179014.15636855,-38364302.81011819,36589833.17352703,30532.254827911383,2912.4819131324857,830669969.1151234
10353,2018-12-23 10:45:00,183892749.42197803,-37962893.02386825,36381916.59864568,37845.95611516616,1769.2878206203088,847583757.8652576
10354,2018-12-23 11:00:00,199620291.06925508,-37511187.19615799,36147913.224043205,36748.215644887794,2338.3541694964083,864477826.737686
10355,2018-12-23 11:15:00,85575929.02716032,-37750095.826368086,36283001.44756737,-188009.0553135107,19731.013794335413,498795553.3374051
10356,2018-12-23 11:30:00,103784716.25493297,-37573917.90271059,36190429.643046185,-194020.86492325558,20317.95075071491,509387109.09634495
10357,2018-12-23 11:45:00,262946449.69108054,-37086741.28540504,35922800.038347684,45034.23046976146,531.3150048409636,929946997.6928886
10358,2018-12-23 12:00:00,283457136.07804793,-42036026.49612884,38465948.22019014,45638.87307312482,-65.38596786572494,949906432.2139033
10359,2018-12-23 12:15:00,276447122.5965025,-37078248.13376969,35916978.616561815,51466.743114386045,-1158.0708512527463,944544842.9055773
10360,2018-12-23 12:30:00,286077964.4735007,-36868113.20030458,35807869.39500349,49517.40488492382,271.548328100193,955506116.5600119
10361,2018-12-23 12:45:00,268861474.1700306,-36830532.68499364,35790399.57902075,51967.86348299397,-959.9630488571046,937903795.5052617
10362,2018-12-23 13:00:00,277977609.1698317,-36747445.4540164,35746685.39526117,51171.5247789637,517.1824232175213,949259542.8451779
10363,2018-12-23 13:15:00,279449762.17454416,-36452001.50419154,35594581.79658795,47034.12027827095,1569.0398880196044,949140898.9664203
10364,2018-12-23 13:30:00,129810094.02815656,-36774587.130799495,35776532.60741062,-205976.22588362783,22425.741479912907,514775459.6494716
10365,2018-12-23 13:45:00,132916751.55130102,-36761816.25926962,35769633.652105294,-194648.30220489213,20861.008482056262,531937320.2985818
10366,2018-12-23 14:00:00,122964090.36907776,-41626046.01231991,38272323.89095727,-193463.46890125077,20478.50722246826,522225855.88841105
10367,2018-12-23 14:15:00,293832183.71377873,-36245116.89453484,35486633.18684914,49163.492255051024,3050.068371030526,968151219.2380203
10368,2018-12-23 14:30:00,295968712.84338385,-36285068.118501104,35506950.5243526,52922.40311560111,2983.8530944114063,972593199.1730458
10369,2018-12-23 14:45:00,317098429.4734023,-36151917.450568646,35436194.08226756,52603.499004637284,3629.332916486712,994261675.1484988
10370,2018-12-23 15:00:00,332312212.63161016,-36199521.85287972,35459038.35411227,59319.27180856761,1832.1801462753697,1010929070.9946264
10371,2018-12-23 15:15:00,355208209.97129226,-36031786.888831265,35370307.314761214,64983.8017255265,692.1619713234368,1036014448.8692627
10372,2018-12-23 15:30:00,191338773.5653453,-36369711.04665897,35561674.834716804,-205741.13318890537,23461.67897709209,570631325.9971254
10373,2018-12-23 15:45:00,167967555.81634215,-41951543.50077952,38434866.8157713,-204271.06653109705,22985.58223573842,551431474.3236886
10374,2018-12-23 16:00:00,262893613.86201346,-32232360.806836717,33426261.593967736,65467.09944823499,-1763.9405097379652,941286058.2007068
10375,2018-12-23 16:15:00,236013982.80598414,-32208801.446209356,33417043.131230365,63570.842714743754,-1907.5596283074392,912219752.0874672
10376,2018-12-23 16:30:00,205745300.95257065,-32183627.652740378,33407360.280728966,63068.097040135224,-1786.1205266202924,882253730.6346778
10377,2018-12-23 16:45:00,157211681.53787392,-31041910.420201477,32825423.05272348,66101.32356493754,-3664.462388148149,834044997.1344707
10378,2018-12-23 17:00:00,124901819.71572286,-30704897.87677237,32655587.025011607,70155.46381919083,-6255.883300029047,800464787.8634582
10379,2018-12-23 17:15:00,-406737.5182045526,-30926605.068216756,32783043.80420937,-152040.56150877173,16804.97605094692,443068297.4220379
10380,2018-12-23 17:30:00,-31162737.572227344,-28065397.821245436,31314879.66895244,-137743.58810694792,15929.983037295444,425532911.6490287
10381,2018-12-23 17:45:00,73482554.70920251,-27814695.63199161,31174732.19112212,63859.27430849199,-5842.499466239355,745556998.8931807
10382,2018-12-23 18:00:00,69252802.68455918,-32559020.294177216,33615140.09789047,66437.01964045441,-7452.405259928444,741399684.7292488
10383,2018-12-23 18:15:00,54361835.7765214,-27671188.906792656,31102992.48939002,70116.98523565053,-8439.080207069816,726528713.7963946
10384,2018-12-23 18:30:00,17010988.30292628,-27648573.00474089,31095387.003108658,64371.40977981387,-7783.29902362178,686961911.1825293
10385,2018-12-23 18:45:00,97138320.55205978,-27378445.814394612,30947824.850688893,68737.37548532036,-6278.209123066091,771367439.1627166
10386,2018-12-23 19:00:00,181867932.71944106,-27081759.37805562,30786111.837323155,85208.73323915114,-10312.299701174572,859797314.317086
10387,2018-12-23 19:15:00,254539912.149233,-27046529.313392036,30760160.239571374,94178.7731125936,-11715.93208165024,935497818.3611004
10388,2018-12-23 19:30:00,294335138.0389832,-26610875.693979427,30480931.338706523,101941.24265221177,-13458.336477990946,976696418.6141363
10389,2018-12-23 19:45:00,177711121.01845044,-26966874.953390613,30676496.93281385,-177205.14001156163,13873.391013809472,561550066.782076
10390,2018-12-23 20:00:00,193457993.4303641,-31782143.72655014,33151232.066237997,-186544.57806933153,17015.044745859122,568072093.3031054
10391,2018-12-23 20:15:00,354426308.40774244,-26511419.359552715,30423305.456308633,111200.5054684494,-12607.387378429363,1044538980.8469533
10392,2018-12-23 20:30:00,368673140.7383615,-26516157.663219,30424207.246628635,114526.4560086904,-13471.504399854868,1059614617.9803832
10393,2018-12-23 20:45:00,392740385.5025064,-26431022.403464645,30377827.971010976,114671.27182846185,-12856.988269327236,1084372023.7312796
10394,2018-12-23 21:00:00,389571301.17021745,-31308529.221920233,32886615.17427169,116370.10194481317,-13666.506874383937,1081537058.4368482
10395,2018-12-23 21:15:00,385569283.801288,-26202399.16007931,30261028.18659398,129158.75290466621,-16901.81853513944,1079754788.4775004
10396,2018-12-23 21:30:00,406876768.8382027,-26134203.36434217,30223658.586444933,130267.35972909725,-16210.868393320749,1102975929.3434978
10397,2018-12-23 21:45:00,266030515.85595107,-26470076.0107837,30411475.517676815,-176558.59078559853,15539.096038409827,630658820.5526965
10398,2018-12-23 22:00:00,275804819.63472563,-26425593.721804883,30387545.460527856,-175245.91429824635,12902.559883278249,639216437.9786745
10399,2018-12-23 22:15:00,424530548.3899748,-25385925.42046247,29836928.34086262,141505.20721102384,-19149.78522842768,1122907663.0423083
10400,2018-12-23 22:30:00,416969937.15936214,-24730667.764919057,29500748.615327515,131489.68533081948,-16148.61335743856,1113469342.171343
10401,2018-12-23 22:45:00,377856431.0455015,-24818087.987853087,29549924.746069144,129298.57772894006,-16389.940335587948,1072666911.3891966
10402,2018-12-23 23:00:00,318930661.65742934,-24557468.749029014,29422243.27571837,123234.87367831811,-16101.493491664689,1011023935.5818068
