,CreationTime,principal component 1,principal component 2,InBandwidth
1745,2018-08-28 09:00:00,-90724827.25608869,-99787126.98886144,508444707.5014612
1746,2018-08-28 09:15:00,-11148082.565358782,-94638702.46526484,583758242.3570603
1747,2018-08-28 09:30:00,65898053.29261222,-94029152.12311433,661390238.5472221
1748,2018-08-28 09:45:00,-106067354.78373459,-94246466.99046811,619461652.7361442
1749,2018-08-28 10:00:00,-65426493.23153239,-98868901.10260572,665078617.3463151
1750,2018-08-28 10:45:00,340984255.46697414,-99319887.74090794,909444738.82111
1751,2018-08-28 11:00:00,348826821.5840063,-112153490.90729336,914287032.836129
1752,2018-08-28 11:15:00,361480494.11228037,-100638348.70309964,931833719.2591124
1753,2018-08-28 11:30:00,362735111.27596366,-94773367.52351084,933079088.4589033
1754,2018-08-28 12:15:00,122187583.0208358,-108885081.59581614,970419047.4978305
1755,2018-08-28 12:30:00,452179548.777922,-115960622.66818888,1016774795.3584932
1756,2018-08-28 12:45:00,463996316.3915925,-101020513.37429297,1028826383.3974931
1757,2018-08-28 13:00:00,478951796.17791706,-113891723.35829817,1038382544.285608
1758,2018-08-28 13:15:00,447117774.56026196,-109272495.41599604,1010892251.7673961
1759,2018-08-28 13:30:00,452227063.8594559,-102050929.37299304,1013303420.4103099
1760,2018-08-28 13:45:00,433736435.7628762,-101840453.5420145,997705193.8088678
1761,2018-08-28 14:00:00,427982968.2138966,-106633851.0887305,990280876.0070636
1762,2018-08-28 14:15:00,461311158.5526298,-109056018.7490058,1014496758.9047158
1763,2018-08-28 14:30:00,449370705.7134716,-109352399.17336787,1006077012.6664836
1764,2018-08-28 14:45:00,492567147.7643558,-119703328.01898482,1043038470.7013713
1765,2018-08-28 15:00:00,535142226.3425243,-115396677.78430349,1084056245.2522633
1766,2018-08-28 15:15:00,217059125.67428944,-118554415.11130093,976249618.2191707
1767,2018-08-28 15:30:00,209024475.6829603,-111295198.9950409,1076015744.4210682
1768,2018-08-28 15:45:00,172187223.8764839,-109817447.27456945,924842196.0284787
1769,2018-08-28 16:00:00,501771927.69929683,-106309663.471544,1058817028.7953699
1770,2018-08-28 16:15:00,488319851.27846473,-108772961.88058245,1044631709.1969924
1771,2018-08-28 16:30:00,469080838.96299815,-108761119.45091246,1024536445.3496054
1772,2018-08-28 16:45:00,452833781.78851265,-101331191.33879788,1008853609.0680039
1773,2018-08-28 17:30:00,344793876.805804,-117110259.38710633,912948442.2180668
1774,2018-08-28 17:45:00,314146588.1475487,-117291635.82557409,883297807.5376873
1775,2018-08-28 18:00:00,296077356.07839644,-122347708.56330068,866331864.7849071
1776,2018-08-28 18:15:00,297319078.3603323,-110170593.73490962,867314519.0133682
1777,2018-08-28 18:30:00,275839621.8907342,-117538599.64611293,842250989.6927919
1778,2018-08-28 18:45:00,218645489.97353426,-110386795.70519248,791410827.3727287
1779,2018-08-28 19:00:00,152357572.5955447,-115456826.28135487,734616677.2640622
1780,2018-08-28 19:15:00,-53997445.861035794,-110990861.96701635,668569656.2492107
1781,2018-08-28 19:30:00,7954011.295850815,-103144052.60304327,754934329.1221533
1782,2018-08-28 19:45:00,360989909.3412891,-102153487.05230384,930654518.1942393
1783,2018-08-28 20:00:00,397465410.2252162,-107228992.12415852,959485973.5652393
1784,2018-08-28 20:15:00,413220522.89329964,-102144048.11340074,977028322.406435
1785,2018-08-28 20:30:00,427679060.94611937,-102067767.50615919,990308556.0222695
1786,2018-08-28 20:45:00,448156934.0274124,-101956363.6110233,1009639696.5068518
1787,2018-08-28 21:00:00,143916021.05746207,-107790512.94999884,905443404.7142637
1788,2018-08-28 21:15:00,150936002.09874108,-102938643.51052089,1027043779.9854543
1789,2018-08-28 21:30:00,148081084.84292877,-102865251.55763271,922817394.5042645
1790,2018-08-28 21:45:00,489731809.16728514,-101903054.5160004,1048925298.1844754
1791,2018-08-28 22:00:00,490296830.6050077,-106902049.48830964,1048414897.0327402
1792,2018-08-28 22:15:00,474615247.9785738,-101895453.35429132,1031095585.3186533
1793,2018-08-28 22:30:00,444230303.5553915,-101795109.17528713,1001341081.3825527
1794,2018-08-28 22:45:00,402552872.7681875,-101712849.86978519,967706705.1257168
1795,2018-08-28 23:00:00,303395179.57657456,-106804433.7475233,870108744.3352972
1796,2018-08-28 23:15:00,-21117988.011102073,-102959943.82221332,705289768.2243848
1797,2018-08-28 23:30:00,-93059447.66059746,-103239852.01474483,623915833.4713688
1798,2018-08-28 23:45:00,6759567.852015591,-103126894.62560028,642193453.5896634
1799,2018-08-29 00:00:00,-36946258.64251132,-108678900.6100989,557162371.0919329
1800,2018-08-29 00:15:00,-118501789.66241135,-104515612.18602061,480090889.23588187
1801,2018-08-29 00:30:00,-191531757.5826855,-105215773.9857022,415560139.52251446
1802,2018-08-29 00:45:00,-249983217.84923106,-106060703.44292851,360978522.1697429
1803,2018-08-29 01:00:00,-304652755.6003846,-111680297.23921429,310211223.24609584
1804,2018-08-29 01:15:00,-355464757.83102804,-107063090.34256132,263254262.55816808
1805,2018-08-29 01:30:00,-467481194.6158034,-107598832.9100798,194604977.44817647
1806,2018-08-29 01:45:00,-492779155.8916696,-108074390.0140097,165435344.45778468
1807,2018-08-29 02:00:00,-465101534.8913669,-112980656.00632316,162549137.0629255
1808,2018-08-29 02:15:00,-487355782.2657038,-108025655.9848428,143459152.48497632
1809,2018-08-29 02:30:00,-504848407.07621896,-108340904.05478439,125811573.90448342
1810,2018-08-29 02:45:00,-520892924.64293337,-108632421.24252553,110966828.83222109
1811,2018-08-29 03:00:00,-533984367.6470061,-113610115.64476502,100293420.92555276
1812,2018-08-29 03:15:00,-567930371.1209166,-108784866.64878207,75760880.58076687
1813,2018-08-29 03:30:00,-570623326.9335191,-108952556.80998513,72447162.34798919
1814,2018-08-29 03:45:00,-556136340.7054839,-109243439.04669343,79309252.09678154
1815,2018-08-29 04:00:00,-564287349.4822681,-114233973.4141912,71990725.51138186
1816,2018-08-29 04:15:00,-562722414.8078862,-109335312.16190708,73701604.51030694
1817,2018-08-29 04:30:00,-563910784.7061032,-109333243.07922359,72384618.54314765
1818,2018-08-29 04:45:00,-570393503.9394501,-109364491.91358133,65486185.60694346
1819,2018-08-29 05:00:00,-582368564.2119054,-114319281.00714788,58645745.01555418
1820,2018-08-29 05:15:00,-579772066.6892785,-109478416.576043,61876889.93101392
1821,2018-08-29 05:30:00,-553686267.4919165,-109413403.29004559,81900635.28868043
1822,2018-08-29 05:45:00,-538061996.3284537,-108655089.32571523,96568466.70111716
1823,2018-08-29 06:00:00,-516463566.24575746,-113606693.43618166,116946758.99940138
1824,2018-08-29 06:15:00,-483629910.55220544,-108539550.7404831,145872054.02759206
1825,2018-08-29 06:30:00,-464694533.9441106,-108376654.83859482,164143967.09404418
1826,2018-08-29 06:45:00,-432981212.5044682,-108357982.93709278,192171866.11665457
1827,2018-08-29 07:00:00,-470787855.1991955,-113060230.60947752,193634543.49194545
1828,2018-08-29 07:15:00,-444405855.2459865,-107722428.63743402,239566234.57593343
1829,2018-08-29 07:30:00,-429984209.06144637,-107324280.73997867,238069287.552096
1830,2018-08-29 07:45:00,-309728458.5544049,-106979286.4202236,306855188.8173411
1831,2018-08-29 08:00:00,-288378743.5019336,-111845990.26937881,326400618.5996868
1832,2018-08-29 08:15:00,-266511842.20819962,-106821272.15648791,346503334.9706876
1833,2018-08-29 08:30:00,-245925880.29780227,-106739782.74626069,367169830.0636914
1834,2018-08-29 08:45:00,-215094043.18577155,-106315830.67879109,394981072.5643407
1835,2018-08-29 09:00:00,-314278188.8756698,-111181115.39517656,369126942.7803705
1836,2018-08-29 09:15:00,-279707271.1042322,-106119706.86288042,409901786.9391853
1837,2018-08-29 09:30:00,-83166132.12327942,-105237473.99946906,519615319.1551763
1838,2018-08-29 09:45:00,-21640808.603202146,-104721933.47902977,577052736.9738128
1839,2018-08-29 10:00:00,45001179.3326623,-116513546.96351594,637860640.9358615
1840,2018-08-29 10:15:00,133244721.59880668,-118210272.85482365,716913894.5593463
1841,2018-08-29 10:30:00,188967396.24835014,-102521852.86765157,767883532.1400106
1842,2018-08-29 10:45:00,209486464.08029836,-102792671.53416045,784650641.0142883
1843,2018-08-29 11:00:00,-48000203.3162737,-122847456.78048864,672121271.2908608
1844,2018-08-29 11:15:00,-51405115.66650397,-125325960.74350557,665581261.8768479
1845,2018-08-29 11:30:00,191078381.1012659,-103069958.24250549,770108356.9739047
1846,2018-08-29 11:45:00,187634684.62564,-103058418.94728541,768612151.1383834
1847,2018-08-29 12:00:00,189743862.91262785,-123517588.8464993,767507747.3857808
1848,2018-08-29 12:15:00,212846037.03873515,-113197616.59786546,792769688.7171128
1849,2018-08-29 12:30:00,212689861.00197795,-107161301.0987793,789712256.4425473
1850,2018-08-29 12:45:00,203967830.96014833,-114658491.3354719,781316964.5290947
1851,2018-08-29 13:00:00,-26703432.661339447,-113120563.4215325,695724097.7778612
1852,2018-08-29 13:15:00,-29035855.61371191,-108286952.44852664,700023734.5097518
1853,2018-08-29 13:30:00,200322863.0625817,-107695181.30631757,780815789.8849759
1854,2018-08-29 13:45:00,227715710.65340212,-109030442.78526653,805875448.3953781
1855,2018-08-29 14:00:00,242742558.64937106,-121448724.58326197,820721656.8315631
1856,2018-08-29 14:15:00,286701291.56069785,-112902872.2045915,861255582.4526367
1857,2018-08-31 11:45:00,247701499.1410236,-135987482.97294167,825697058.7179133
1858,2018-08-31 12:00:00,257844371.3492066,-133391586.88641143,905214659.5828066
1859,2018-08-31 13:15:00,205710102.92555514,-135161490.4496681,852122424.7049428
1860,2018-08-31 14:00:00,290653086.23126346,-132079908.25185862,938243513.5470084
1861,2018-08-31 14:15:00,317561135.014371,-127085458.27430673,966036764.9574485
1862,2018-08-31 14:30:00,372495273.81917834,-134328418.87276962,1022542499.6926321
1863,2018-08-31 14:45:00,405585576.56352043,-126649762.73979796,1055467941.611217
1864,2018-08-31 15:00:00,425323665.4946504,-132078878.96759453,1074498359.3413713
1865,2018-08-31 15:15:00,431058464.09491384,-134413870.11448887,1080736724.940346
1866,2018-08-31 15:30:00,431499120.94212484,-127772397.16150373,1080522071.0321763
1867,2018-08-31 15:45:00,409718548.798573,-137515590.66965565,1058002055.9528543
1868,2018-08-31 16:00:00,369737476.956635,-142268526.81227365,1017845460.0925492
1869,2018-08-31 16:15:00,335409523.6257788,-135688555.29463312,983171458.3537947
1870,2018-08-31 16:30:00,333378046.7232142,-127196957.73756413,981348549.9014457
1871,2018-08-31 17:15:00,342940129.6881857,-127359253.65098189,990704220.9182793
1872,2018-08-31 17:30:00,341688609.92892677,-126803976.00223999,988681707.9148595
1873,2018-08-31 17:45:00,327815685.49782926,-126556838.59156278,974745642.8406336
1874,2018-08-31 18:00:00,340176802.07604486,-123869881.67753376,987892967.2142144
1875,2018-08-31 18:15:00,363567871.5685801,-126180991.71339299,1012343176.1516435
1876,2018-08-31 18:30:00,336575354.36591464,-119119921.93838295,984042944.7958289
1877,2018-08-31 18:45:00,286347986.3819055,-119355775.70122509,933284793.8408908
1878,2018-08-31 19:00:00,193535414.31493658,-124652891.84347993,839529793.7369897
1879,2018-08-31 19:15:00,202713209.97267774,-119876114.12905166,849567319.4987142
1880,2018-08-31 20:00:00,381592672.8463661,-124252759.30499174,1029007157.9713924
1881,2018-08-31 20:15:00,403513199.4146402,-8617728.260701705,1051557978.7283164
1882,2018-08-31 20:30:00,460655373.98976964,-8475312.381351715,1109815103.2506492
1883,2018-08-31 21:15:00,529648289.7274255,-8303364.809611498,1179494021.1891801
1884,2018-08-31 21:30:00,562330502.3077877,-8221911.699945921,1211100726.9857352
1885,2018-08-31 21:45:00,572150248.4057498,-8197438.13074146,1220708989.3774474
1886,2018-08-31 22:00:00,572827233.669952,-8195751.429759199,1221568903.1803946
1887,2018-08-31 22:15:00,589173713.9740255,-8155010.671895726,1239013359.8687901
1888,2018-08-31 22:30:00,567260246.631823,-8209625.472029304,1217670245.9634273
1889,2018-08-31 22:45:00,518109057.3488955,-8332123.386872839,1166588248.5486345
1890,2018-08-31 23:30:00,229710330.33774197,-9050891.855580034,875337287.5750113
1891,2018-08-31 23:45:00,133245257.65474685,-9291307.883720532,778378231.7385727
1892,2018-09-02 11:00:00,-80808420.43930715,-9824824.972427083,725884775.0443281
1893,2018-09-02 11:15:00,70047811.03857644,-9448824.978883412,720159726.9088959
1894,2018-09-02 11:30:00,177209968.49207386,-9181749.375076812,828461069.7505317
1895,2018-09-02 11:45:00,202202724.18411183,-9119461.94096358,853039089.8885739
1896,2018-09-02 12:00:00,106321508.35398018,-9358422.322010757,755404101.2545612
1897,2018-09-02 12:15:00,178968379.26877663,-9177368.430560475,828967623.6138557
1898,2018-09-02 13:00:00,130036822.54290657,-9299318.511912385,779807385.7758987
1899,2018-09-02 13:15:00,91867251.79215732,-9394446.093763735,740674215.6356933
1900,2018-09-02 13:30:00,114164639.18841405,-9338874.754191164,764502967.4962621
1901,2018-09-02 13:45:00,127633921.04933123,-9305304.279893273,776529586.3623245
1902,2018-09-02 14:00:00,169252907.93614548,-9201579.760952743,820242113.9693965
1903,2018-09-02 14:15:00,228358041.9662372,-9054274.018710904,880519845.7800338
1904,2018-09-02 14:30:00,182563839.6492795,-9168403.62105202,833173704.5378982
1905,2018-09-02 14:45:00,428462518.73651344,-8555559.675182356,1082552349.565337
1906,2018-09-02 15:00:00,311641695.2839828,-8846705.27774935,966412686.2818141
1907,2018-09-02 15:15:00,406758976.9733958,-8609649.190436898,1062887117.9312086
1908,2018-09-02 15:30:00,509936999.3420426,-8352502.638182992,1167346240.01787
1909,2018-09-02 15:45:00,214621937.96635717,-9088504.625762753,867523059.7531872
1910,2018-09-02 16:00:00,226813652.87535438,-9058123.805036167,878242706.4053156
1911,2018-09-02 16:15:00,249304678.39693993,-9002070.366520524,897363995.8691391
1912,2018-09-02 16:30:00,407408188.23353785,-8608029.576299055,1057568199.1224473
1913,2018-09-02 16:45:00,-171109716.15540063,-10049846.598164394,473948620.9679637
1914,2018-09-02 17:00:00,-148273714.02093944,-9992933.25172953,496441069.71764815
1915,2018-09-02 17:15:00,166234535.41702476,-9209096.030017013,817511787.4818742
1916,2018-09-02 18:00:00,186253680.74560374,-9159200.332043182,837168004.7343241
1917,2018-09-02 18:15:00,220444852.08268657,-9073987.516286265,871567739.5602106
1918,2018-09-02 18:30:00,189619556.49460492,-9150812.18546779,840249436.9987324
1919,2018-09-02 18:45:00,99214682.90616362,-9376127.27700461,747764893.932913
1920,2018-09-02 19:00:00,96690522.84416778,-9382418.570957618,745048094.4833182
1921,2018-09-02 19:15:00,318013023.07419574,-8830823.6446553,968926380.8889141
1922,2018-09-02 19:30:00,600380749.3169723,-8127081.282807005,1227854777.2173953
1923,2018-09-02 19:45:00,55047733.63635808,-9486211.10875878,763526381.7292497
1924,2018-09-02 20:00:00,278848274.8239589,-8928444.498492472,1009153182.6164863
1925,2018-09-02 20:15:00,539142122.8645551,-8279709.4710602155,1194325830.8718078
1926,2018-09-02 20:30:00,299511093.416856,-8876936.867631353,949907880.0342102
1927,2018-09-02 21:00:00,309252990.196193,-8852693.398618195,1137486798.449192
1928,2018-09-03 01:00:00,-389640960.56219876,-10594490.59909907,289890839.7938268
1929,2018-09-03 01:45:00,-485265028.13210404,-10832809.410512224,177003556.24724826
1930,2018-09-03 02:00:00,-472671145.3980834,-10801419.634717831,168035821.64718804
1931,2018-09-03 02:15:00,-490811614.17737067,-10846630.831162704,149756064.5866363
1932,2018-09-03 02:30:00,-504544413.15827173,-10880857.36118444,135551195.80676708
1933,2018-09-03 02:45:00,-523897755.5045213,-10929091.070984874,115997463.87236048
1934,2018-09-03 03:00:00,-533600378.051063,-10953272.100663265,105976670.9251131
1935,2018-09-03 03:15:00,-543226727.0668793,-10977263.614988247,96229824.39940514
1936,2018-09-03 03:30:00,-548286504.5676646,-10989873.895870848,91001088.85220858
1937,2018-09-03 03:45:00,-554164349.5529612,-11004523.298671925,85243943.59660034
1938,2018-09-03 04:00:00,-558640359.949323,-11015678.824577138,80957279.57667814
1939,2018-09-03 04:15:00,-563927673.6322678,-11028856.052434064,75531048.17206459
1940,2018-09-03 04:30:00,-569236802.7756056,-11042087.85141302,70051135.3081678
1941,2018-09-03 04:45:00,-568729671.1814815,-11040823.683581963,70542522.99685307
1942,2018-09-03 05:00:00,-565662259.2793754,-11033178.971291801,73859921.82129288
1943,2018-09-03 05:15:00,-558326667.7131877,-11014896.493373983,81145041.85432526
1944,2018-09-03 05:30:00,-549695974.658478,-10993386.657762712,89849070.94107282
1945,2018-09-03 06:15:00,-497924002.2231391,-10864356.780384906,142475109.60125586
1946,2018-09-03 06:30:00,-468754675.98787874,-10791658.609198809,172340316.33852333
1947,2018-09-03 06:45:00,-430877207.08062094,-10697257.434167378,210321219.163708
1948,2018-09-03 07:00:00,-401526400.50587624,-10624107.112751659,240770287.63837785
1949,2018-09-03 07:15:00,-371558044.7366393,-10549417.70470545,270138714.7242308
1950,2018-09-03 07:30:00,-338241793.41279185,-10466384.365195792,303949336.6330892
1951,2018-09-03 07:45:00,-306074570.5473387,-10386214.534678506,335430536.8205853
1952,2018-09-03 08:00:00,-283921924.34031904,-10331003.93288404,358942612.4334963
1953,2018-09-03 08:15:00,-261154599.21898347,-10274261.264263738,381180249.1913829
